date,region,rw,population,inference,cases,hospit,deaths,cases_smoothed,hospit_smoothed,deaths_smoothed,cases_per_100000,hospit_per_100000,deaths_per_100000,cases_incidence,hospit_incidence,deaths_incidence,cumulative_cases,cumulative_hospit,cumulative_deaths
2020-11-07,north,100,590439,false,68,4,1,66.85714285714286,4.142857142857143,0.42857142857142855,11.516854408330072,0.677462024019416,0.169365506004854,108.73265485511628,4.572868662131058,0.84682753002427,4680,288,51
2020-11-08,north,101,590439,false,41,4,0,65.0,3.7142857142857144,0.42857142857142855,6.943985746199015,0.677462024019416,0.0,99.58691753085417,5.250330686150475,0.84682753002427,4721,292,51
2020-11-09,north,102,590439,false,72,6,0,62.714285714285715,3.0,0.42857142857142855,12.19431643234949,1.016193036029124,0.0,92.13483526664058,5.758427204165036,0.677462024019416,4793,298,51
2020-11-10,north,103,590439,false,61,2,0,65.14285714285714,3.142857142857143,0.14285714285714285,10.331295866296095,0.338731012009708,0.0,79.26305681027168,4.911599674140767,0.508096518014562,4854,300,51
2020-11-11,north,104,590439,false,70,3,0,64.71428571428571,2.857142857142857,0.2857142857142857,11.855585420339782,0.508096518014562,0.0,77.06130523220858,4.403503156126204,0.508096518014562,4924,303,51
2020-11-12,north,105,590439,false,67,0,0,69.28571428571429,2.2857142857142856,0.2857142857142857,11.34748890232522,0.0,0.0,74.3514571361309,3.556675626101934,0.508096518014562,4991,303,51
2020-11-13,north,106,590439,false,77,3,0,67.28571428571429,2.0,0.2857142857142857,13.04114396237376,0.508096518014562,0.0,77.23067073821342,3.726041132106788,0.169365506004854,5068,306,51
2020-11-14,north,107,590439,false,65,2,2,67.85714285714286,2.142857142857143,0.42857142857142855,11.008757890315511,0.338731012009708,0.338731012009708,76.72257422019887,3.38731012009708,0.338731012009708,5133,308,53
2020-11-15,north,108,590439,false,73,0,0,65.42857142857143,2.142857142857143,0.42857142857142855,12.363681938354343,0.0,0.0,82.14227041235421,2.709848096077664,0.338731012009708,5206,308,53
2020-11-16,north,109,590439,false,58,4,0,62.142857142857146,2.2857142857142856,0.5714285714285714,9.823199348281532,0.677462024019416,0.0,79.77115332828625,2.371117084067956,0.338731012009708,5264,312,53
2020-11-17,north,110,590439,false,65,3,1,60.285714285714285,2.2857142857142856,0.5714285714285714,11.008757890315511,0.508096518014562,0.169365506004854,80.44861535230565,2.5404825900728105,0.508096518014562,5329,315,54
2020-11-18,north,111,590439,false,53,3,0,56.142857142857146,2.0,0.5714285714285714,8.976371818257263,0.508096518014562,0.0,77.56940175022314,2.5404825900728105,0.508096518014562,5382,318,54
2020-11-19,north,112,590439,false,44,1,1,51.142857142857146,2.5714285714285716,0.5714285714285714,7.452082264213576,0.169365506004854,0.169365506004854,73.6739951121115,2.709848096077664,0.677462024019416,5426,319,55
2020-11-20,north,113,590439,false,64,3,0,47.857142857142854,2.142857142857143,0.5714285714285714,10.839392384310656,0.508096518014562,0.0,71.47224353404839,2.709848096077664,0.677462024019416,5490,322,55
2020-11-21,north,114,590439,false,36,0,2,44.57142857142857,2.2857142857142856,0.42857142857142855,6.097158216174745,0.0,0.338731012009708,66.56064385990763,2.371117084067956,0.677462024019416,5526,322,57
2020-11-22,north,115,590439,false,38,4,0,43.57142857142857,2.5714285714285716,0.42857142857142855,6.435889228184453,0.677462024019416,0.0,60.63285114973774,3.0485791080873725,0.677462024019416,5564,326,57
2020-11-23,north,116,590439,false,35,1,0,43.714285714285715,2.857142857142857,0.2857142857142857,5.927792710169891,0.169365506004854,0.0,56.737444511626094,2.5404825900728105,0.677462024019416,5599,327,57
2020-11-24,north,117,590439,false,42,4,0,40.0,2.7142857142857144,0.42857142857142855,7.113351252203868,0.677462024019416,0.0,52.84203787351445,2.709848096077664,0.508096518014562,5641,331,57
2020-11-25,north,118,590439,false,46,5,0,38.57142857142857,3.142857142857143,0.2857142857142857,7.790813276223285,0.84682753002427,0.0,51.656479331480476,3.0485791080873725,0.508096518014562,5687,336,57
2020-11-26,north,119,590439,false,45,3,0,38.42857142857143,2.5714285714285716,0.5714285714285714,7.621447770218431,0.508096518014562,0.0,51.82584483748533,3.38731012009708,0.338731012009708,5732,339,57
2020-11-27,north,120,590439,false,38,2,1,39.0,2.5714285714285716,0.7142857142857143,6.435889228184453,0.338731012009708,0.169365506004854,47.42234168135913,3.2179446140922265,0.508096518014562,5770,341,58
2020-11-28,north,121,590439,false,26,3,1,39.714285714285715,2.2857142857142856,1.0,4.403503156126204,0.508096518014562,0.169365506004854,45.72868662131059,3.726041132106788,0.338731012009708,5796,344,59
2020-11-29,north,122,590439,false,37,0,2,41.714285714285715,1.8571428571428572,1.0,6.266523722179598,0.0,0.338731012009708,45.55932111530573,3.0485791080873725,0.677462024019416,5833,344,61
2020-11-30,north,123,590439,false,39,1,1,42.857142857142854,1.4285714285714286,1.0,6.605254734189306,0.169365506004854,0.169365506004854,46.23678313932515,3.0485791080873725,0.84682753002427,5872,345,62
2020-12-01,north,124,590439,false,47,2,2,46.714285714285715,1.4285714285714286,0.8571428571428571,7.960178782228138,0.338731012009708,0.338731012009708,47.08361066934942,2.709848096077664,1.185558542033978,5919,347,64
2020-12-02,north,125,590439,false,60,2,0,50.57142857142857,1.2857142857142858,0.7142857142857143,10.161930360291242,0.338731012009708,0.0,49.45472775341737,2.201751578063102,1.185558542033978,5979,349,64
2020-12-03,north,126,590439,false,53,0,0,55.285714285714285,1.2857142857142858,0.42857142857142855,8.976371818257263,0.0,0.0,50.8096518014562,1.69365506004854,1.185558542033978,6032,349,64
2020-12-04,north,127,590439,false,65,2,0,64.71428571428571,1.2857142857142858,0.2857142857142857,11.008757890315511,0.338731012009708,0.0,55.38252046358727,1.69365506004854,1.016193036029124,6097,351,64
2020-12-05,north,128,590439,false,53,2,0,77.85714285714286,1.4285714285714286,0.0,8.976371818257263,0.338731012009708,0.0,59.95538912571833,1.5242895540436863,0.84682753002427,6150,353,64
2020-12-06,north,129,590439,false,70,0,0,90.0,1.2857142857142858,0.0,11.855585420339782,0.0,0.0,65.5444508238785,1.5242895540436863,0.508096518014562,6220,353,64
2020-12-07,north,130,590439,false,105,1,0,106.14285714285714,1.4285714285714286,0.0,17.78337813050967,0.169365506004854,0.0,76.72257422019887,1.5242895540436863,0.338731012009708,6325,354,64
2020-12-08,north,131,590439,false,139,3,0,114.71428571428571,1.2857142857142858,0.0,23.54180533467471,0.508096518014562,0.0,92.30420077264543,1.69365506004854,0.0,6464,357,64
2020-12-09,north,132,590439,false,145,1,0,130.0,1.5714285714285714,0.0,24.55799837070383,0.169365506004854,0.0,106.70026878305804,1.5242895540436863,0.0,6609,358,64
2020-12-10,north,133,590439,false,166,1,0,137.57142857142858,2.0,0.0,28.114673996805767,0.169365506004854,0.0,125.83857096160652,1.69365506004854,0.0,6775,359,64
2020-12-11,north,134,590439,false,125,1,0,150.14285714285714,2.142857142857143,0.14285714285714285,21.17068825060675,0.169365506004854,0.0,136.0005013218978,1.5242895540436863,0.0,6900,360,64
2020-12-12,north,135,590439,false,160,4,0,160.28571428571428,2.2857142857142856,0.2857142857142857,27.09848096077664,0.677462024019416,0.0,154.12261046441716,1.863020566053394,0.0,7060,364,64
2020-12-13,north,136,590439,false,123,3,0,171.85714285714286,3.0,0.42857142857142855,20.83195723859704,0.508096518014562,0.0,163.09898228267446,2.371117084067956,0.0,7183,367,64
2020-12-14,north,137,590439,false,193,2,1,177.0,3.7142857142857144,0.5714285714285714,32.68754265893682,0.338731012009708,0.169365506004854,178.00314681110157,2.5404825900728105,0.169365506004854,7376,369,65
2020-12-15,north,138,590439,false,210,4,1,189.57142857142858,4.571428571428571,0.5714285714285714,35.56675626101934,0.677462024019416,0.169365506004854,190.02809773744622,2.709848096077664,0.338731012009708,7586,373,66
2020-12-16,north,139,590439,false,226,6,1,196.85714285714286,5.428571428571429,0.5714285714285714,38.27660435709701,1.016193036029124,0.169365506004854,203.74670372383937,3.556675626101934,0.508096518014562,7812,379,67
2020-12-17,north,140,590439,false,202,6,1,203.42857142857142,6.0,0.7142857142857143,34.21183221298051,1.016193036029124,0.169365506004854,209.8438619400141,4.403503156126204,0.677462024019416,8014,385,68
2020-12-18,north,141,590439,false,213,7,0,204.0,7.285714285714286,0.5714285714285714,36.074852779033904,1.185558542033978,0.0,224.74802646844128,5.419696192155328,0.677462024019416,8227,392,68
2020-12-19,north,142,590439,false,211,10,0,208.42857142857142,7.857142857142857,0.5714285714285714,35.736121767024194,1.69365506004854,0.0,233.3856672746888,6.435889228184453,0.677462024019416,8438,402,68
2020-12-20,north,143,590439,false,169,7,1,212.57142857142858,9.0,0.42857142857142855,28.622770514820328,1.185558542033978,0.169365506004854,241.17648055091212,7.113351252203868,0.84682753002427,8607,409,69
2020-12-21,north,144,590439,false,197,11,0,202.85714285714286,9.0,0.5714285714285714,33.36500468295624,1.863020566053394,0.0,241.85394257493155,8.637640806247555,0.677462024019416,8804,420,69
2020-12-22,north,145,590439,false,241,8,1,191.0,8.571428571428571,0.7142857142857143,40.81708694716982,1.354924048038832,0.169365506004854,247.10427326108203,9.315102830266971,0.677462024019416,9045,428,70
2020-12-23,north,146,590439,false,255,14,0,186.28571428571428,8.428571428571429,0.8571428571428571,43.188204031237774,2.371117084067956,0.0,252.01587293522277,10.670026878305803,0.508096518014562,9300,442,70
2020-12-24,north,147,590439,false,134,6,2,186.57142857142858,8.857142857142858,1.1428571428571428,22.69497780465044,1.016193036029124,0.338731012009708,240.4990185268927,10.670026878305803,0.677462024019416,9434,448,72
2020-12-25,north,148,590439,false,130,4,1,195.71428571428572,8.428571428571429,1.2857142857142858,22.017515780631022,0.677462024019416,0.169365506004854,226.44168152848982,10.161930360291242,0.84682753002427,9564,452,73
2020-12-26,north,149,590439,false,178,9,1,188.0,7.857142857142857,1.5714285714285714,30.147060068864015,1.5242895540436863,0.169365506004854,220.85261983032962,9.992564854286387,1.016193036029124,9742,461,74
2020-12-27,north,150,590439,false,171,10,3,182.0,6.428571428571429,1.5714285714285714,28.961501526830038,1.69365506004854,0.508096518014562,221.19135084233935,10.50066137230095,1.354924048038832,9913,471,77
2020-12-28,north,151,590439,false,261,8,1,177.85714285714286,7.0,1.2857142857142858,44.204397067266896,1.354924048038832,0.169365506004854,232.03074322665,9.992564854286387,1.5242895540436863,10174,479,78
2020-12-29,north,152,590439,false,187,4,3,172.57142857142858,7.857142857142857,1.2857142857142858,31.6713496229077,0.677462024019416,0.508096518014562,222.8850059023879,9.315102830266971,1.863020566053394,10361,483,81
2020-12-30,north,153,590439,false,213,4,0,173.57142857142858,8.428571428571429,1.4285714285714286,36.074852779033904,0.677462024019416,0.0,215.77165465018405,7.621447770218431,1.863020566053394,10574,487,81
2020-12-31,north,154,590439,false,105,10,0,174.57142857142858,8.714285714285714,1.1428571428571428,17.78337813050967,1.69365506004854,0.0,210.86005497604324,8.298909794237847,1.5242895540436863,10679,497,81
2021-01-01,north,155,590439,false,93,10,1,167.28571428571428,9.428571428571429,1.2857142857142858,15.750992058451423,1.69365506004854,0.169365506004854,204.59353125386366,9.315102830266971,1.5242895540436863,10772,507,82
2021-01-02,north,156,590439,false,185,13,2,162.57142857142858,9.714285714285714,1.5714285714285714,31.332618610897995,2.201751578063102,0.338731012009708,205.77908979589762,9.992564854286387,1.69365506004854,10957,520,84
2021-01-03,north,157,590439,false,178,12,1,157.28571428571428,10.142857142857142,2.2857142857142856,30.147060068864015,2.032386072058248,0.169365506004854,206.96464833793164,10.331295866296093,1.354924048038832,11135,532,85
2021-01-04,north,158,590439,false,210,13,2,162.85714285714286,10.0,2.7142857142857144,35.56675626101934,2.201751578063102,0.338731012009708,198.32700753168405,11.178123396320364,1.5242895540436863,11345,545,87
2021-01-05,north,159,590439,false,154,6,5,166.14285714285714,9.857142857142858,3.0,26.08228792474752,1.016193036029124,0.84682753002427,192.73794583352387,11.516854408330072,1.863020566053394,11499,551,92
2021-01-06,north,160,590439,false,176,7,5,154.14285714285714,9.0,3.0,29.808329056854305,1.185558542033978,0.84682753002427,186.47142211134425,12.024950926344635,2.709848096077664,11675,558,97
2021-01-07,north,161,590439,false,144,9,3,140.28571428571428,9.142857142857142,3.142857142857143,24.38863286469898,1.5242895540436863,0.508096518014562,193.07667684553357,11.855585420339782,3.2179446140922265,11819,567,100
2021-01-08,north,162,590439,false,116,9,3,125.57142857142857,8.0,3.142857142857143,19.646398696563065,1.5242895540436863,0.508096518014562,196.9720834836452,11.686219914334927,3.556675626101934,11935,576,103
2021-01-09,north,163,590439,false,101,7,2,118.42857142857143,7.857142857142857,2.7142857142857144,17.105916106490255,1.185558542033978,0.338731012009708,182.74538097923747,10.670026878305803,3.556675626101934,12036,583,105
2021-01-10,north,164,590439,false,81,13,2,110.28571428571429,7.571428571428571,2.2857142857142856,13.718605986393175,2.201751578063102,0.338731012009708,166.31692689676663,10.839392384310656,3.726041132106788,12117,596,107
2021-01-11,north,165,590439,false,107,5,2,103.42857142857143,6.857142857142857,2.142857142857143,18.12210914251938,0.84682753002427,0.338731012009708,148.8722797782667,9.484468336271824,3.726041132106788,12224,601,109
2021-01-12,north,166,590439,false,104,5,2,98.71428571428571,6.428571428571429,2.0,17.614012624504817,0.84682753002427,0.338731012009708,140.40400447802398,9.315102830266971,3.2179446140922265,12328,606,111
2021-01-13,north,167,590439,false,119,5,2,94.85714285714286,6.142857142857143,2.2857142857142856,20.154495214577626,0.84682753002427,0.338731012009708,130.75017063574728,8.976371818257263,2.709848096077664,12447,611,113
2021-01-14,north,168,590439,false,96,4,2,92.57142857142857,5.285714285714286,2.4285714285714284,16.259088576465984,0.677462024019416,0.338731012009708,122.6206263475143,8.129544288232992,2.5404825900728105,12543,615,115
2021-01-15,north,169,590439,false,83,6,2,87.71428571428571,6.142857142857143,2.2857142857142856,14.057336998402883,1.016193036029124,0.338731012009708,117.03156464935414,7.621447770218431,2.371117084067956,12626,621,117
2021-01-16,north,170,590439,false,74,5,4,86.14285714285714,7.428571428571429,2.4285714285714284,12.533047444359196,0.84682753002427,0.677462024019416,112.45869598722307,7.282716758208723,2.709848096077664,12700,626,121
2021-01-17,north,171,590439,false,65,7,3,80.57142857142857,8.285714285714286,2.5714285714285716,11.008757890315511,1.185558542033978,0.508096518014562,109.7488478911454,6.266523722179598,2.879213602082518,12765,633,124
2021-01-18,north,172,590439,false,73,11,1,77.57142857142857,8.714285714285714,2.7142857142857144,12.363681938354343,1.863020566053394,0.169365506004854,103.99042068698037,7.282716758208723,2.709848096077664,12838,644,125
2021-01-19,north,173,590439,false,93,14,3,77.57142857142857,8.714285714285714,2.857142857142857,15.750992058451423,2.371117084067956,0.508096518014562,102.12740012092696,8.807006312252408,2.879213602082518,12931,658,128
2021-01-20,north,174,590439,false,80,11,3,73.28571428571429,8.428571428571429,2.2857142857142856,13.54924048038832,1.863020566053394,0.508096518014562,95.52214538673766,9.823199348281534,3.0485791080873725,13011,669,131
2021-01-21,north,175,590439,false,75,7,3,72.14285714285714,8.571428571428571,2.2857142857142856,12.70241295036405,1.185558542033978,0.508096518014562,91.96546976063573,10.331295866296093,3.2179446140922265,13086,676,134
2021-01-22,north,176,590439,false,83,6,3,69.0,7.714285714285714,2.5714285714285716,14.057336998402883,1.016193036029124,0.508096518014562,91.96546976063573,10.331295866296093,3.38731012009708,13169,682,137
2021-01-23,north,177,590439,false,44,3,0,65.28571428571429,6.428571428571429,2.2857142857142856,7.452082264213576,0.508096518014562,0.0,86.88450458049012,9.992564854286387,2.709848096077664,13213,685,137
2021-01-24,north,178,590439,false,57,8,3,59.0,5.285714285714286,2.0,9.653833842276677,1.354924048038832,0.508096518014562,85.52958053245128,10.161930360291242,2.709848096077664,13270,693,140
2021-01-25,north,179,590439,false,51,5,3,53.857142857142854,5.0,1.8571428571428572,8.637640806247555,0.84682753002427,0.508096518014562,81.80353940034449,9.145737324262116,3.0485791080873725,13321,698,143
2021-01-26,north,180,590439,false,67,5,1,46.42857142857143,5.0,1.5714285714285714,11.34748890232522,0.84682753002427,0.169365506004854,77.4000362442183,7.621447770218431,2.709848096077664,13388,703,144
2021-01-27,north,181,590439,false,36,3,1,44.142857142857146,5.285714285714286,1.8571428571428572,6.097158216174745,0.508096518014562,0.169365506004854,69.9479539800047,6.266523722179598,2.371117084067956,13424,706,145
2021-01-28,north,182,590439,false,39,5,2,40.57142857142857,4.428571428571429,1.5714285714285714,6.605254734189306,0.84682753002427,0.338731012009708,63.850795763829964,5.927792710169891,2.201751578063102,13463,711,147
2021-01-29,north,183,590439,false,31,6,1,40.0,4.142857142857143,1.4285714285714286,5.250330686150475,1.016193036029124,0.169365506004854,55.04378945157755,5.927792710169891,1.863020566053394,13494,717,148
2021-01-30,north,184,590439,false,28,5,2,36.857142857142854,4.285714285714286,1.4285714285714286,4.742234168135912,0.84682753002427,0.338731012009708,52.33394135549989,6.266523722179598,2.201751578063102,13522,722,150
2021-01-31,north,185,590439,false,32,2,1,37.714285714285715,4.714285714285714,1.4285714285714286,5.419696192155328,0.338731012009708,0.169365506004854,48.09980370537854,5.250330686150475,1.863020566053394,13554,724,151
